[0.000000] (-) TimerEvent: {}
[0.000382] (-) JobUnselected: {'identifier': 'dynamixel_sdk'}
[0.000501] (-) JobUnselected: {'identifier': 'dynamixel_sdk_custom_interfaces'}
[0.000683] (-) JobUnselected: {'identifier': 'dynamixel_sdk_examples'}
[0.000940] (-) JobUnselected: {'identifier': 'turtlebot3'}
[0.001057] (-) JobUnselected: {'identifier': 'turtlebot3_bringup'}
[0.001108] (-) JobUnselected: {'identifier': 'turtlebot3_cartographer'}
[0.001123] (-) JobUnselected: {'identifier': 'turtlebot3_description'}
[0.001135] (-) JobUnselected: {'identifier': 'turtlebot3_example'}
[0.001147] (-) JobUnselected: {'identifier': 'turtlebot3_fake_node'}
[0.001158] (-) JobUnselected: {'identifier': 'turtlebot3_msgs'}
[0.001171] (-) JobUnselected: {'identifier': 'turtlebot3_navigation2'}
[0.001183] (-) JobUnselected: {'identifier': 'turtlebot3_node'}
[0.001194] (-) JobUnselected: {'identifier': 'turtlebot3_simulations'}
[0.001204] (-) JobUnselected: {'identifier': 'turtlebot3_teleop'}
[0.001218] (turtlebot3_gazebo) JobQueued: {'identifier': 'turtlebot3_gazebo', 'dependencies': OrderedDict()}
[0.254074] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//rviz/tb3_gazebo.rviz\n'}
[0.254184] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf\n'}
[0.254300] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/common_properties.urdf\n'}
[0.254386] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/turtlebot3_burger.urdf\n'}
[0.254497] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/turtlebot3_waffle.urdf\n'}
[0.254628] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/turtlebot3_burger_cam.urdf\n'}
[0.254729] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//urdf/turtlebot3_waffle_pi.urdf\n'}
[0.254827] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds\n'}
[0.254938] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage1.world\n'}
[0.255041] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/enclosed_maze.world\n'}
[0.255153] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage3.world\n'}
[0.255254] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage2.world\n'}
[0.255369] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Installing: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/open_maze.world\n'}
[0.255470] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/floating_maze.world\n'}
[0.255595] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_autorace_2020.world\n'}
[0.255691] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo//worlds/turtlebot3_dqn_stage4.world\n'}
[0.255788] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include/\n'}
[0.255878] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo\n'}
[0.255953] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/obstacle2.hpp\n'}
[0.256027] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/traffic_bar_plugin.hpp\n'}
[0.256121] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/CCameraRedDetector.hpp\n'}
[0.256224] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/CWallFollowingController.hpp\n'}
[0.256319] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/traffic_light_plugin.hpp\n'}
[0.256415] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/CPIDController.hpp\n'}
[0.256499] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/obstacle1.hpp\n'}
[0.256628] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/obstacles.hpp\n'}
[0.256722] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/CTurtlebot3Sensor.hpp\n'}
[0.256816] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/include//turtlebot3_gazebo/CTurtlebot3Drive.hpp\n'}
[0.256918] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/ament_index/resource_index/package_run_dependencies/turtlebot3_gazebo\n'}
[0.256998] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/ament_index/resource_index/parent_prefix_path/turtlebot3_gazebo\n'}
[0.257096] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/ament_prefix_path.sh\n'}
[0.257174] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/ament_prefix_path.dsv\n'}
[0.257265] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/path.sh\n'}
[0.257362] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/environment/path.dsv\n'}
[0.257439] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.bash\n'}
[0.257542] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.sh\n'}
[0.257654] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.zsh\n'}
[0.257733] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/local_setup.dsv\n'}
[0.257830] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Installing: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/package.dsv\n'}
[0.257930] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/ament_index/resource_index/packages/turtlebot3_gazebo\n'}
[0.258026] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/ament_cmake_export_include_directories-extras.cmake\n'}
[0.258122] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/ament_cmake_export_dependencies-extras.cmake\n'}
[0.258229] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/turtlebot3_gazeboConfig.cmake\n'}
[0.258303] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/cmake/turtlebot3_gazeboConfig-version.cmake\n'}
[0.258406] (turtlebot3_gazebo) StdoutLine: {'line': b'-- Up-to-date: /home/dylan-george/MTRX3760_Project_1/turtlebot3_ws/install/turtlebot3_gazebo/share/turtlebot3_gazebo/package.xml\n'}
[0.258526] (turtlebot3_gazebo) CommandEnded: {'returncode': 0}
[0.271395] (turtlebot3_gazebo) JobEnded: {'identifier': 'turtlebot3_gazebo', 'rc': 0}
[0.272033] (-) EventReactorShutdown: {}
